~id,~label,~from,~to,start_time:string,end_time:string,duration:string,caller_location:string,callee_location:string,cost:float,service_provider_id:string,billing_indicator:string,call_status:string,rate_plan:string,currency:string,caller_state:string,callee_state:string,caller_zipcode:string,callee_zipcode:string,caller_latitude:float,caller_long:float,callee_latitude:float,callee_long:float,caller_country:string,callee_country:string
8496762,sms,3035671005,3035671020,2024-08-15 09:24:21.965912,2024-08-15 10:02:36.965912,0:38:15,Wixon Valley,Excello,0.49,SP002,Billable,Missed,Go5GNext,USD,Texas,Missouri,77808,65247,30.7639,-96.3193,39.6335,-92.4743,United States,United States
3920870,voice,3035671006,3035671000,2024-08-15 09:23:22.108700,2024-08-15 09:39:37.108700,0:16:15,West Canaveral Groves,Erin Springs,2.07,SP001,Non-Billable,Failed,Essentials,USD,Florida,Oklahoma,32926,73052,28.3928,-80.8459,34.8112,-97.6056,United States,United States
8541785,sms,3035671011,3035671006,2024-08-15 09:35:22.238899,2024-08-15 10:33:53.238899,0:58:31,Harrison City,Chattahoochee Hills,1.12,SP003,Billable,Busy,Go5GPlus,USD,Pennsylvania,Georgia,15636,30268,40.3547,-79.6502,33.5694,-84.7441,United States,United States
1328688,voice,3035671012,3035671015,2024-08-15 09:18:22.372677,2024-08-15 10:08:58.372677,0:50:36,Portage,Meriden,2.09,SP003,Non-Billable,Busy,EssentialsSaver,USD,Utah,Iowa,84331,51037,41.9756,-112.2405,42.7946,-95.6341,United States,United States
9098699,sms,3035671004,3035671015,2024-08-15 09:53:22.506008,2024-08-15 10:48:03.506008,0:54:41,Morrison,Keowee Key,0.66,SP004,Billable,Busy,EssentialsSaver,USD,Missouri,South Carolina,65036,29676,38.6716,-91.6334,34.8257,-82.9158,United States,United States
8990796,sms,3035671001,3035671004,2024-08-15 09:12:22.636688,2024-08-15 10:06:08.636688,0:53:46,Waterflow,Iron Belt,3.34,SP001,Non-Billable,Busy,Go5G,USD,New Mexico,Wisconsin,87416,54536,36.7568,-108.4673,46.4031,-90.3194,United States,United States
8939989,voice,3035671012,3035671016,2024-08-15 09:19:22.762286,2024-08-15 09:58:03.762286,0:38:41,Cattle Creek,Stannards,4.23,SP002,Non-Billable,Answered,Essentials,USD,Colorado,New York,81601,14895,39.4667,-107.2599,42.0741,-77.9123,United States,United States
4915780,sms,3035671014,3035671021,2024-08-15 09:20:22.896748,2024-08-15 09:28:10.896748,0:07:48,Rea,Erda,4.42,SP002,Billable,Busy,Go5GNext,USD,Missouri,Utah,64480,84074,40.0616,-94.7645,40.6028,-112.3214,United States,United States
3684085,voice,3035671014,3035671011,2024-08-15 09:25:23.046398,2024-08-15 10:00:37.046398,0:35:14,Frewsburg,Porum,3.88,SP001,Billable,Failed,EssentialsSaver,USD,New York,Oklahoma,14738,74455,42.0576,-79.1483,35.3571,-95.2637,United States,United States
3283991,voice,3035671013,3035671011,2024-08-15 10:07:23.176820,2024-08-15 10:14:59.176820,0:07:36,Portia,El Dorado,0.41,SP003,Non-Billable,Busy,Essentials,USD,Arkansas,Kansas,72457,67042,36.0848,-91.0711,37.821,-96.8613,United States,United States
3304060,sms,3035671004,3035671021,2024-08-15 09:36:23.319807,2024-08-15 10:17:47.319807,0:41:24,Tutwiler,Cheney,1.33,SP001,Non-Billable,Answered,EssentialsSaver,USD,Mississippi,Nebraska,38963,68526,34.0172,-90.4333,40.7261,-96.5936,United States,United States
9025176,sms,3035671016,3035671019,2024-08-15 09:18:23.459441,2024-08-15 09:52:44.459441,0:34:21,Carlton Landing,Saint Wendel,2.5,SP002,Non-Billable,Busy,Go5GNext,USD,Oklahoma,Indiana,74432,47633,35.2129,-95.5578,38.1056,-87.6972,United States,United States
9885424,voice,3035671020,3035671001,2024-08-15 09:28:23.590879,2024-08-15 09:57:37.590879,0:29:14,Four Mile Road,North Hartsville,4.93,SP004,Billable,Busy,Go5G,USD,Alaska,South Carolina,99760,29550,64.6045,-149.1223,34.401,-80.071,United States,United States
3340118,voice,3035671005,3035671019,2024-08-15 10:07:23.737737,2024-08-15 10:26:28.737737,0:19:05,Burrows,Dillon Beach,0.42,SP001,Non-Billable,Busy,Essentials,USD,Indiana,California,46923,94971,40.677,-86.5093,38.2436,-122.9562,United States,United States
3424594,sms,3035671017,3035671014,2024-08-15 10:01:23.883689,2024-08-15 10:55:55.883689,0:54:32,Belmar,Orlinda,1.48,SP003,Non-Billable,Missed,EssentialsSaver,USD,Nebraska,Tennessee,69147,37141,41.3055,-101.9347,36.5938,-86.7015,United States,United States
4512145,voice,3035671013,3035671015,2024-08-15 09:37:24.011993,2024-08-15 10:06:31.011993,0:29:07,Mustang,Bodcaw,1.86,SP003,Billable,Failed,Go5GNext,USD,Texas,Arkansas,75109,71858,32.0135,-96.4303,33.5607,-93.4013,United States,United States
6680437,voice,3035671006,3035671001,2024-08-15 09:30:24.141314,2024-08-15 10:29:03.141314,0:58:39,St. Pete Beach,Shickley,1.42,SP003,Non-Billable,Missed,Go5GNext,USD,Florida,Nebraska,33741,68436,27.7235,-82.7387,40.4165,-97.7241,United States,United States
8295269,voice,3035671013,3035671000,2024-08-15 09:20:24.272526,2024-08-15 10:03:12.272526,0:42:48,Briartown,Solon Mills,1.64,SP002,Non-Billable,Busy,Essentials,USD,Oklahoma,Illinois,74455,60071,35.2974,-95.2386,42.4423,-88.2765,United States,United States
9864996,voice,3035671021,3035671020,2024-08-15 09:17:24.403125,2024-08-15 09:37:22.403125,0:19:58,Deale,Springtown,2.4,SP003,Non-Billable,Answered,Go5GNext,USD,Maryland,Arkansas,20733,72734,38.791,-76.5469,36.2606,-94.4239,United States,United States
9812360,voice,3035671013,3035671013,2024-08-15 10:08:24.528910,2024-08-15 10:23:58.528910,0:15:34,Port Jefferson,Rio Rancho Estates,4.05,SP002,Billable,Answered,Go5GPlus,USD,Ohio,New Mexico,45360,87144,40.3304,-84.0925,35.3004,-106.7985,United States,United States
8564476,sms,3035671004,3035671005,2024-08-15 10:05:24.652915,2024-08-15 10:29:10.652915,0:23:46,Jacksonwald,Clewiston,4.52,SP003,Non-Billable,Answered,Go5GPlus,USD,Pennsylvania,Florida,19606,33440,40.3279,-75.8414,26.7529,-80.9399,United States,United States
8622904,sms,3035671002,3035671000,2024-08-15 09:25:24.776040,2024-08-15 09:46:12.776040,0:20:48,Turner,Staplehurst,3.62,SP001,Billable,Answered,Go5GNext,USD,Montana,Nebraska,59542,68439,48.8469,-108.4006,40.9747,-97.1732,United States,United States
7019041,voice,3035671002,3035671020,2024-08-15 09:34:24.899352,2024-08-15 09:54:23.899352,0:19:59,Regina,Numa,1.72,SP003,Non-Billable,Busy,Essentials,USD,New Mexico,Iowa,87046,52544,36.1947,-106.9453,40.6853,-92.9803,United States,United States
7715778,sms,3035671015,3035671006,2024-08-15 09:18:25.022754,2024-08-15 09:27:31.022754,0:09:06,Tunica Resorts,Cameron Park,1.33,SP001,Non-Billable,Failed,Essentials,USD,Mississippi,Texas,38664,78526,34.8299,-90.3208,25.9706,-97.4775,United States,United States
8044644,sms,3035671012,3035671003,2024-08-15 10:00:25.145727,2024-08-15 10:30:22.145727,0:29:57,Moosup,Yogaville,3.67,SP002,Non-Billable,Busy,EssentialsSaver,USD,Connecticut,Virginia,06354,23921,41.7173,-71.8757,37.6688,-78.6917,United States,United States
7869325,sms,3035671018,3035671013,2024-08-15 09:44:25.269643,2024-08-15 10:42:13.269643,0:57:48,Twisp,Portage Creek,0.25,SP003,Non-Billable,Missed,Go5GNext,USD,Washington,Alaska,98856,99576,48.3619,-120.1171,58.9054,-157.6698,United States,United States
8506376,voice,3035671017,3035671004,2024-08-15 10:01:25.393331,2024-08-15 10:05:21.393331,0:03:56,Nineveh,Ong,4.07,SP004,Billable,Failed,Go5GNext,USD,Indiana,Nebraska,46164,68452,39.3612,-86.0927,40.3983,-97.8392,United States,United States
6449173,voice,3035671009,3035671012,2024-08-15 10:09:25.516676,2024-08-15 10:36:47.516676,0:27:22,Whiteriver,Garden Valley,1.19,SP002,Billable,Busy,EssentialsSaver,USD,Arizona,Idaho,85941,83622,33.8358,-109.9616,44.083,-115.9612,United States,United States
9321113,voice,3035671020,3035671016,2024-08-15 09:16:25.640901,2024-08-15 09:47:51.640901,0:31:26,Lakeview Estates,Barbee,1.3,SP003,Billable,Answered,Go5GPlus,USD,Georgia,Indiana,30012,46582,33.7047,-84.0367,41.2909,-85.7122,United States,United States
8375681,voice,3035671004,3035671006,2024-08-15 09:17:25.765803,2024-08-15 09:34:01.765803,0:16:36,Mill Neck,Mauckport,0.38,SP001,Billable,Answered,Go5GPlus,USD,New York,Indiana,11765,47142,40.8839,-73.5582,38.026,-86.1997,United States,United States
1573469,sms,3035671016,3035671011,2024-08-15 09:33:25.888657,2024-08-15 10:01:36.888657,0:28:11,St. Croix Falls,Blue Knob,0.43,SP004,Billable,Missed,Go5GNext,USD,Wisconsin,Pennsylvania,54024,15946,45.41,-92.6266,40.3527,-78.5533,United States,United States
5598731,sms,3035671002,3035671004,2024-08-15 09:38:26.030020,2024-08-15 10:18:03.030020,0:39:37,Arden Hills,Schriever,0.71,SP003,Billable,Missed,Go5GNext,USD,Minnesota,Louisiana,55126,70301,45.0721,-93.167,29.7333,-90.831,United States,United States
2020999,voice,3035671018,3035671003,2024-08-15 10:07:26.154827,2024-08-15 10:21:23.154827,0:13:57,Sautee-Nacoochee,Metompkin,3.98,SP004,Billable,Missed,EssentialsSaver,USD,Georgia,Virginia,30571,23421,34.6895,-83.686,37.7671,-75.6054,United States,United States
1736656,sms,3035671002,3035671008,2024-08-15 09:37:26.282390,2024-08-15 10:12:06.282390,0:34:40,Osceola,Del Carmen,4.04,SP003,Billable,Missed,Essentials,USD,Nebraska,Puerto Rico,68651,00627,41.1781,-97.5498,18.4678,-66.849,United States,United States
1146314,sms,3035671013,3035671005,2024-08-15 09:16:26.405915,2024-08-15 09:27:23.405915,0:10:57,Bruce Crossing,Trowbridge,3.15,SP003,Billable,Missed,Go5G,USD,Michigan,California,49912,95659,46.5394,-89.1779,38.9264,-121.5149,United States,United States
5797498,sms,3035671001,3035671001,2024-08-15 09:55:26.537069,2024-08-15 10:51:18.537069,0:55:52,Lancaster,Lost Creek,0.32,SP002,Billable,Failed,Go5GPlus,USD,Virginia,West Virginia,22503,26385,37.7675,-76.4549,39.1628,-80.3483,United States,United States
7575625,sms,3035671003,3035671006,2024-08-15 10:08:26.661418,2024-08-15 10:51:42.661418,0:43:16,Axis,Boston,4.96,SP001,Billable,Busy,Go5GNext,USD,Alabama,Kentucky,36505,40107,30.9309,-88.018,37.7837,-85.6804,United States,United States
8834001,sms,3035671018,3035671011,2024-08-15 09:19:26.797371,2024-08-15 10:07:13.797371,0:47:47,Yuma,Ozark,1.06,SP001,Billable,Busy,Essentials,USD,Tennessee,Arkansas,38390,72949,35.8438,-88.3372,35.4991,-93.8438,United States,United States
2802610,sms,3035671003,3035671017,2024-08-15 09:14:26.932186,2024-08-15 10:04:41.932186,0:50:15,Soudersburg,Converse,0.78,SP004,Non-Billable,Missed,Go5GPlus,USD,Pennsylvania,South Carolina,17529,29307,40.015,-76.1529,34.994,-81.8421,United States,United States
5624012,voice,3035671004,3035671012,2024-08-15 10:06:27.063536,2024-08-15 10:43:15.063536,0:36:48,Volcano Golf Course,Chief Lake,3.81,SP003,Non-Billable,Missed,Go5GNext,USD,Hawaii,Wisconsin,96785,54828,19.4424,-155.2789,45.9209,-91.3303,United States,United States
3505330,sms,3035671013,3035671000,2024-08-15 09:45:27.196742,2024-08-15 09:51:38.196742,0:06:11,Rowe,Manitou,3.56,SP003,Non-Billable,Failed,Go5GNext,USD,New Mexico,Kentucky,87562,42436,35.4922,-105.6715,37.3755,-87.5781,United States,United States
3036736,sms,3035671000,3035671007,2024-08-15 09:58:27.322666,2024-08-15 10:29:22.322666,0:30:55,Bowler,West Frankfort,1.89,SP003,Billable,Answered,Essentials,USD,Wisconsin,Illinois,54416,62896,44.8627,-88.9814,37.8997,-88.9301,United States,United States
6507481,sms,3035671000,3035671012,2024-08-15 09:29:27.445897,2024-08-15 10:24:59.445897,0:55:32,Clear Creek,Lampeter,2.98,SP004,Billable,Answered,EssentialsSaver,USD,Utah,Pennsylvania,84526,17602,39.6433,-111.1548,39.9908,-76.242,United States,United States
7480892,voice,3035671015,3035671004,2024-08-15 10:07:27.569680,2024-08-15 10:41:08.569680,0:33:41,West Springfield,Baltimore,2.55,SP001,Billable,Missed,EssentialsSaver,USD,Virginia,Ohio,22152,43105,38.7771,-77.2268,39.846,-82.6046,United States,United States
8131633,sms,3035671003,3035671018,2024-08-15 09:44:27.693136,2024-08-15 09:49:56.693136,0:05:29,Cloquet,Bock,1.7,SP003,Billable,Missed,Go5GPlus,USD,Minnesota,Minnesota,55720,56353,46.7221,-92.4923,45.7845,-93.5528,United States,United States
7052441,sms,3035671010,3035671003,2024-08-15 09:42:27.815894,2024-08-15 09:55:54.815894,0:13:27,Bayside Gardens,Costa Mesa,3.16,SP003,Non-Billable,Missed,EssentialsSaver,USD,Oregon,California,97130,92627,45.7143,-123.9165,33.6667,-117.9135,United States,United States
2941579,voice,3035671008,3035671016,2024-08-15 09:52:27.940642,2024-08-15 10:10:50.940642,0:18:23,Sauk Centre,Lindenwold,4.8,SP001,Billable,Missed,Go5GPlus,USD,Minnesota,New Jersey,56378,08021,45.736,-94.9523,39.8173,-74.9898,United States,United States
2096331,sms,3035671009,3035671018,2024-08-15 09:43:28.072190,2024-08-15 10:29:50.072190,0:46:22,Harrison City,Annville,3.45,SP004,Billable,Missed,Essentials,USD,Pennsylvania,Kentucky,15636,40486,40.3547,-79.6502,37.3254,-83.9621,United States,United States
1711937,sms,3035671014,3035671008,2024-08-15 09:24:28.195917,2024-08-15 10:14:48.195917,0:50:20,Gilliam,Woodfield,1.03,SP004,Non-Billable,Busy,EssentialsSaver,USD,Louisiana,South Carolina,71029,29219,32.8282,-93.8418,34.0587,-80.9309,United States,United States
7328550,sms,3035671006,3035671011,2024-08-15 09:23:28.319574,2024-08-15 10:13:02.319574,0:49:34,Tavistock,Rio Grande City,2.73,SP004,Billable,Missed,Go5G,USD,New Jersey,Texas,08033,78582,39.8758,-75.0273,26.3808,-98.8215,United States,United States
9477276,sms,3035671016,3035671007,2024-08-15 10:01:28.446688,2024-08-15 10:14:29.446688,0:13:01,Dillon,Alanson,4.58,SP001,Billable,Answered,Go5GPlus,USD,Colorado,Michigan,80435,49706,39.6213,-106.0393,45.4425,-84.7871,United States,United States
2676099,sms,3035671010,3035671020,2024-08-15 09:31:28.571026,2024-08-15 09:44:41.571026,0:13:13,Ellsworth,Colorado City,4.54,SP002,Billable,Busy,EssentialsSaver,USD,Illinois,Colorado,61737,81019,40.4496,-88.7162,37.9381,-104.8451,United States,United States
7010492,voice,3035671013,3035671018,2024-08-15 09:43:28.701517,2024-08-15 09:58:58.701517,0:15:30,Stillwater,Savageville,0.41,SP004,Non-Billable,Busy,Go5GPlus,USD,Pennsylvania,Virginia,17878,23417,41.1506,-76.3693,37.6825,-75.7592,United States,United States
2783006,voice,3035671011,3035671002,2024-08-15 10:06:28.830934,2024-08-15 10:27:19.830934,0:20:51,Powers,Merryville,1.15,SP002,Billable,Failed,Essentials,USD,Michigan,Louisiana,49874,70653,45.6878,-87.5266,30.7571,-93.5246,United States,United States
1886147,voice,3035671021,3035671003,2024-08-15 09:30:28.963915,2024-08-15 10:09:54.963915,0:39:26,Grayford,Eatons Neck,0.19,SP001,Non-Billable,Missed,EssentialsSaver,USD,Indiana,New York,47265,11768,38.9628,-85.5741,40.9324,-73.3955,United States,United States
5297242,sms,3035671003,3035671000,2024-08-15 10:02:29.098225,2024-08-15 10:21:18.098225,0:18:49,Wanchese,Beecher,3.48,SP002,Non-Billable,Missed,Essentials,USD,North Carolina,Illinois,27981,60401,35.8399,-75.6383,41.35,-87.6172,United States,United States
4010676,voice,3035671002,3035671004,2024-08-15 09:14:29.227655,2024-08-15 09:20:39.227655,0:06:10,Ashtabula,Dinwiddie,0.56,SP002,Billable,Missed,Go5G,USD,Ohio,Virginia,44004,23841,41.8805,-80.7984,37.085,-77.5865,United States,United States
5097412,sms,3035671006,3035671000,2024-08-15 09:44:29.372285,2024-08-15 10:27:01.372285,0:42:32,Blacksville,Allison Park,0.96,SP003,Non-Billable,Answered,Go5GNext,USD,West Virginia,Pennsylvania,26521,15101,39.7175,-80.2146,40.573,-79.9603,United States,United States
1436969,voice,3035671003,3035671014,2024-08-15 09:40:29.502019,2024-08-15 10:22:34.502019,0:42:05,Wesleyville,Waialua,1.81,SP001,Non-Billable,Busy,Essentials,USD,Pennsylvania,Hawaii,16510,96791,42.1369,-80.0123,21.566,-158.1199,United States,United States
3482774,sms,3035671000,3035671010,2024-08-15 09:23:29.634953,2024-08-15 10:16:54.634953,0:53:25,Santo Domingo Pueblo,McIntosh,1.46,SP002,Non-Billable,Answered,Essentials,USD,New Mexico,South Dakota,87052,57641,35.5175,-106.367,45.9214,-101.3491,United States,United States
3106229,sms,3035671016,3035671021,2024-08-15 09:20:29.760270,2024-08-15 10:13:56.760270,0:53:27,Falcon Village,Solon,4.86,SP003,Non-Billable,Missed,EssentialsSaver,USD,Texas,Iowa,78545,52333,26.5652,-99.1341,41.8055,-91.4961,United States,United States
7136317,voice,3035671005,3035671003,2024-08-15 09:39:29.890352,2024-08-15 09:47:33.890352,0:08:04,West Alexandria,Homewood at Martinsburg,2.7,SP004,Non-Billable,Missed,Go5G,USD,Ohio,Pennsylvania,45381,16662,39.745,-84.5361,40.3044,-78.3323,United States,United States
3765007,voice,3035671007,3035671000,2024-08-15 09:39:30.017188,2024-08-15 10:01:14.017188,0:21:44,Tehaleh,Anacua,4.46,SP001,Billable,Busy,Go5GNext,USD,Washington,Texas,98391,78582,47.1165,-122.1824,26.3856,-98.9191,United States,United States
7573690,voice,3035671006,3035671015,2024-08-15 09:22:30.142517,2024-08-15 09:36:33.142517,0:14:03,Epes,Oketo,0.96,SP004,Billable,Missed,Go5GNext,USD,Alabama,Kansas,35460,66518,32.6906,-88.1405,39.9632,-96.5989,United States,United States
9876744,voice,3035671018,3035671012,2024-08-15 09:13:30.267533,2024-08-15 09:36:51.267533,0:23:21,White Salmon,Rangerville,4.34,SP001,Billable,Missed,Go5GPlus,USD,Washington,Texas,98672,78586,45.7283,-121.4853,26.105,-97.7373,United States,United States
3936133,sms,3035671011,3035671000,2024-08-15 09:15:30.402836,2024-08-15 09:58:27.402836,0:42:57,Richmond West,Sanders,0.69,SP004,Billable,Failed,Go5G,USD,Florida,Kentucky,33187,41083,25.6105,-80.4297,38.6549,-84.9466,United States,United States
3615421,voice,3035671000,3035671005,2024-08-15 10:08:30.538143,2024-08-15 10:56:18.538143,0:47:48,Stephenson,Reddington,2.07,SP003,Non-Billable,Missed,Go5GPlus,USD,Michigan,Indiana,49887,47274,45.4137,-87.6091,39.0326,-85.8328,United States,United States
6186036,sms,3035671012,3035671014,2024-08-15 09:16:30.667555,2024-08-15 09:54:34.667555,0:38:04,El Paraiso,Villa Heights,0.42,SP004,Billable,Failed,Go5G,USD,Puerto Rico,Virginia,00731,24112,18.0648,-66.6021,36.6981,-79.8994,United States,United States
6444517,voice,3035671009,3035671002,2024-08-15 09:41:30.796966,2024-08-15 10:06:58.796966,0:25:28,Buchanan Lake Village,Vander,1.23,SP004,Billable,Failed,Go5G,USD,Texas,North Carolina,78672,28312,30.8565,-98.4378,35.0347,-78.7887,United States,United States
3208835,sms,3035671019,3035671008,2024-08-15 10:06:30.922383,2024-08-15 10:59:02.922383,0:52:32,Lake Seneca,Priest River,3.58,SP003,Non-Billable,Answered,Go5GNext,USD,Ohio,Idaho,43543,83856,41.6695,-84.6516,48.1782,-116.8838,United States,United States
2036598,sms,3035671008,3035671010,2024-08-15 09:44:31.046915,2024-08-15 10:20:13.046915,0:35:42,East Enterprise,DuBois,3.11,SP003,Billable,Busy,EssentialsSaver,USD,Indiana,Pennsylvania,47043,15801,38.8703,-84.989,41.1223,-78.7565,United States,United States
9837079,voice,3035671001,3035671008,2024-08-15 10:02:31.170863,2024-08-15 10:03:11.170863,0:00:40,Dauphin Island,Shenandoah Farms,1.7,SP003,Billable,Answered,Go5G,USD,Alabama,Virginia,36528,22630,30.2525,-88.1438,38.9752,-78.0482,United States,United States
3293624,sms,3035671018,3035671018,2024-08-15 09:51:31.301018,2024-08-15 10:49:13.301018,0:57:42,Hilbert,Simi Valley,4.98,SP001,Billable,Answered,Essentials,USD,Wisconsin,California,54129,93094,44.1415,-88.1611,34.2663,-118.749,United States,United States
7696762,sms,3035671011,3035671021,2024-08-15 09:31:31.424234,2024-08-15 09:42:11.424234,0:10:40,North Tunica,Freemansburg,3.86,SP004,Billable,Answered,Go5G,USD,Mississippi,Pennsylvania,38676,18017,34.7031,-90.3797,40.628,-75.3401,United States,United States
3291734,voice,3035671012,3035671001,2024-08-15 09:19:31.550012,2024-08-15 10:10:15.550012,0:50:44,Radar Base,Onyx,1.35,SP002,Billable,Answered,Go5GNext,USD,Texas,California,78852,93255,28.8568,-100.5336,35.6839,-118.2102,United States,United States
5468971,sms,3035671005,3035671005,2024-08-15 09:46:31.675052,2024-08-15 10:20:39.675052,0:34:08,Delshire,Estelle,2.85,SP002,Non-Billable,Missed,Go5G,USD,Ohio,Louisiana,45238,70072,39.0884,-84.5949,29.8447,-90.1021,United States,United States
4749312,sms,3035671010,3035671011,2024-08-15 09:47:31.811766,2024-08-15 09:54:27.811766,0:06:56,Oaklyn,Absarokee,3.54,SP002,Non-Billable,Failed,Go5G,USD,New Jersey,Montana,08107,59001,39.9023,-75.0813,45.5242,-109.4473,United States,United States
3296880,voice,3035671017,3035671015,2024-08-15 09:15:31.936371,2024-08-15 09:54:53.936371,0:39:22,McCord,Kinsey,0.85,SP004,Billable,Failed,Go5GNext,USD,Oklahoma,Alabama,74604,36345,36.6797,-97.0346,31.2926,-85.3353,United States,United States
